60,player1,A VEN S A PIE
60,player1,A WAR S A MOS
60,player3,F BAL C A BER - FIN
60,player3,F BAR H
60,player3,A BER - FIN VIA
60,player3,A BUR S A MUN
60,player3,F BOT C A BER - FIN
60,player3,F LYO - TYS
60,player3,A MAR H
60,player3,F MAO C A NAF - BRE
60,player3,A MUN H
60,player3,A NAF - BRE VIA
60,player3,A PRU - LVN
60,player3,A SIL - BER
60,player3,A SWE - NWY
60,player3,F WES S F LYO - TYS
60,player5,F TUN H
60,player6,F STP/SC C A MAR - SWI
60,player7,F BLA H
60,player7,F ION S F TUN
60,player7,A MOS H
60,player7,F NAP S F TYS
60,player7,A RUM H
60,player7,A SEV H
60,player7,A TUS S A PIE
60,player7,F TYS S F TUN
60,player7,A UKR S A WAR
61,player1,A BOH S A TYR
61,player1,A GAL S A WAR
61,player1,A PIE H
61,player1,A ROM S A TUS
61,player1,A TYR S A BOH
61,player1,A VEN S A PIE
61,player1,A WAR S A MOS
61,player3,F BAL - BER
61,player3,F BAR S A LVN - STP
61,player3,A BER - KIE
61,player3,A BRE H
61,player3,A BUR S A MUN
61,player3,A FIN S A LVN - STP
61,player3,F BOT - BAL
61,player3,F LYO - TYS
61,player3,A LVN - STP
61,player3,A MAR H
61,player3,F MAO H
61,player3,A MUN H
61,player3,A NWY S A LVN - STP
61,player3,F WES S F TUN
61,player5,F TUN H
61,player6,F STP/SC C A WAR - SWI
61,player7,F BLA H
61,player7,F ION S F TYS
61,player7,A MOS S F STP/SC
61,player7,F NAP S F TYS
61,player7,A RUM H
61,player7,A SEV S A MOS
61,player7,A TUS S A PIE
61,player7,F TYS S F TUN
61,player7,A UKR S A WAR
62,player6,F STP/SC R BOT
63,player3,WAIVE
63,player3,WAIVE
63,player3,WAIVE
63,player6,F BOT D
64,player1,A BOH S A TYR
64,player1,A GAL S A WAR
64,player1,A PIE H
64,player1,A ROM S A TUS
64,player1,A TYR S A BOH
64,player1,A VEN S A PIE
64,player1,A WAR H
64,player3,F BAL - KIE
64,player3,F BAR - STP/NC
64,player3,F BER H
64,player3,A BRE - GAS
64,player3,A BUR S A MUN
64,player3,A FIN - SWE
64,player3,F LYO - SPA/SC
64,player3,A KIE - RUH
64,player3,A MAR H
64,player3,F MAO - POR
64,player3,A MUN H
64,player3,A NWY H
64,player3,A STP - FIN
64,player3,F WES - MAO
64,player5,F TUN H
64,player7,F BLA H
64,player7,F ION S F TYS
64,player7,A MOS H
64,player7,F NAP S F TYS
64,player7,A RUM S A UKR
64,player7,A SEV S A MOS
64,player7,A TUS S A PIE
64,player7,F TYS S A TUS
64,player7,A UKR S A MOS
65,player1,A BOH S A TYR
65,player1,A GAL S A WAR
65,player1,A PIE H
65,player1,A ROM S A TUS
65,player1,A TYR S A BOH
65,player1,A VEN S A PIE
65,player1,A WAR S A GAL
65,player3,F BER H
65,player3,A BUR H
65,player3,A FIN H
65,player3,A GAS H
65,player3,F KIE H
65,player3,A MAR H
65,player3,F MAO - ENG
65,player3,A MUN H
65,player3,A NWY H
65,player3,F POR H
65,player3,A RUH S A MUN
65,player3,F SPA/SC - MAO
65,player3,F STP/NC H
65,player3,A SWE H
65,player5,F TUN H
65,player7,F BLA H
65,player7,F ION H
65,player7,A MOS H
65,player7,F NAP H
65,player7,A RUM S A UKR
65,player7,A SEV H
65,player7,A TUS H
65,player7,F TYS H
65,player7,A UKR H
66,player3,WAIVE
66,player3,WAIVE
66,player3,WAIVE
67,player1,A BOH S A TYR
67,player1,A GAL S A WAR
67,player1,A PIE H
67,player1,A ROM S A VEN
67,player1,A TYR S A PIE
67,player1,A VEN S A ROM
67,player1,A WAR H
67,player3,F BER H
67,player3,A BUR - MAR
67,player3,F ENG H
67,player3,A FIN - STP
67,player3,A GAS - MAR
67,player3,F KIE H
67,player3,A MAR - SPA
67,player3,F MAO H
67,player3,A MUN H
67,player3,A NWY - FIN
67,player3,F POR H
67,player3,A RUH S A MUN
67,player3,F STP/NC - NWY
67,player3,A SWE H
67,player5,F TUN - ION
67,player7,F BLA - CON
67,player7,F ION - TUN
67,player7,A MOS S A UKR
67,player7,F NAP - APU
67,player7,A RUM - BUL
67,player7,A SEV - RUM
67,player7,A TUS - ROM
67,player7,F TYS S F ION - TUN
67,player7,A UKR S A WAR
68,player5,F TUN R WES
69,player1,A BOH S A TYR
69,player1,A GAL S A WAR
69,player1,A PIE - MAR
69,player1,A ROM S A VEN
69,player1,A TYR S A BOH
69,player1,A VEN S A ROM
69,player1,A WAR S A MOS
69,player3,F BER - PRU
69,player3,A BUR - RUH
69,player3,F ENG H
69,player3,A FIN H
69,player3,A GAS - BUR
69,player3,F KIE - BAL
69,player3,F MAO - SPA/NC
69,player3,A MUN H
69,player3,F NWY - SWE
69,player3,F POR - SPA/NC
69,player3,A RUH - KIE
69,player3,A SPA - GAS
69,player3,A STP - NWY
69,player3,A SWE - DEN
69,player5,F WES - TUN
69,player7,F APU - ION
69,player7,A BUL - CON
69,player7,F CON - AEG
69,player7,A MOS - WAR
69,player7,A RUM H
69,player7,F TUN S F TYS - WES
69,player7,A TUS H
69,player7,F TYS - WES
69,player7,A UKR S A MOS - WAR
70,player5,F WES D
71,player1,A BUD B
71,player3,WAIVE
71,player3,WAIVE
71,player7,F ANK B
